attempt_id,participant_code,input_mode,role_label,status,quality_status,device_class,event_count,paired_key_count,hold_mean_ms,down_down_mean_ms,up_down_mean_ms,raw_text_length,paste_count,fixed_prompt_match
7e15e977-9efe-4a15-a809-d2ed50780225,TEST,fixed,genuine,in_progress,,desktop,,0,0,0,0,0,0,
8c928634-5fe8-4f30-8db5-b66bc0f18300,P008,fixed,genuine,submitted,usable,desktop,769.0,139,231.11079136630613,146.5359712230216,-83.88920863251464,54.0,0,1.0
6a20542f-12d1-492c-b2fc-26d85b6d4c9e,TEST,fixed,genuine,submitted,usable,desktop,638.0,116,63.59568965512103,108.21810344828228,45.093965517292766,54.0,0,1.0
5c0fc32f-e1a4-4046-9e94-8c5b4b8f4d5b,TEST,fixed,genuine,submitted,usable,desktop,511.0,93,70.37419354839511,98.00107526883323,28.390322580653173,44.0,0,1.0
6ebfcbce-25d3-49c5-9ecf-c74a2e1516b1,TEST,fixed,genuine,submitted,usable,desktop,655.0,121,61.56611570254091,106.7049586776921,45.68925619827322,53.0,0,1.0
39e01df8-b623-4b4b-a6ca-b313ed361268,P008,fixed,genuine,submitted,usable,desktop,600.0,108,120.77685185128615,140.82407407407408,20.33425925982495,44.0,0,1.0
8150e601-d407-4bab-8232-69ec4b2e73a1,TEST,fixed,genuine,submitted,usable,desktop,1811.0,352,72.99204545459625,148.8917613636427,76.08153409086464,176.0,0,1.0
bf5c6129-764e-46e8-88ea-70cf156944a9,P008,fixed,genuine,submitted,usable,desktop,711.0,126,183.38412698387864,124.76825396825988,-57.79682539657704,53.0,0,1.0
45157275-f9f5-4261-ac6f-6c17dcdd003a,P008,fixed,genuine,submitted,usable,desktop,2131.0,409,669.5083129583678,208.2163814180929,-461.02078239601514,176.0,0,1.0
b58b9ea6-88d0-456b-a40b-73ac80d243c9,TEST,fixed,genuine,submitted,usable,desktop,2189.0,419,70.10930787589676,134.62410501193318,64.69116945107754,197.0,0,1.0
de43333b-66d8-41b3-8b77-17838728f91f,TEST,free,genuine,in_progress,,desktop,,0,0,0,0,0,0,
9e3d969c-e92c-4d6f-94ea-a34d0612ca2b,P008,fixed,genuine,submitted,usable,desktop,2603.0,490,822.3824489798625,176.91653061224793,-645.2722448982298,197.0,0,1.0
ab560233-89a8-42ba-8840-fa0517fdcc7c,P008,free,genuine,submitted,usable,desktop,1328.0,239,393.73430962332185,216.06569037656593,-177.16569037646616,89.0,0,
b5eb4175-0438-48b9-bab6-3946757ca53b,P008,free,genuine,submitted,usable,desktop,1967.0,360,537.1630555555121,215.33305555555143,-321.5188888888496,111.0,0,
5abcc777-cc2d-4df5-8773-9b0cc35d4b4b,P008,free,genuine,submitted,low_quality,desktop,604.0,112,197.5026785714685,220.29642857142193,23.783035714245802,44.0,0,
c9189097-1cf4-463b-bcd5-304ebcb73090,P009,fixed,genuine,submitted,usable,desktop,559.0,131,5.59465652021743,93.26870229044033,87.69236638163792,54.0,0,1.0
f46816e6-7dfa-4100-a062-b6d8faccc47b,P009,fixed,genuine,submitted,usable,desktop,569.0,134,6.716417908668518,103.0776119410102,96.3962686595632,44.0,0,1.0
c3d772d4-c28e-494a-a249-afddbbd5b806,P009,fixed,genuine,submitted,usable,desktop,652.0,151,5.562251645208194,102.94039735099338,97.4039735209863,53.0,0,1.0
c8b37013-25ec-4898-b9d7-88012726654a,P009,fixed,genuine,submitted,usable,desktop,1652.0,376,23.43297872454562,135.5143617017472,112.09441489234884,176.0,0,1.0
6729cf13-edc4-455d-9055-47153da5c184,P009,fixed,genuine,submitted,low_quality,desktop,2008.0,467,36.996573877028275,128.4573875806061,91.47130620862482,198.0,0,0.0
bd65cf1b-107f-40e7-a5da-15843798afdc,P009,free,genuine,submitted,usable,desktop,1170.0,256,112.64414061885327,256.75273437518626,144.130078131333,81.0,0,
0d0edd20-276f-4654-a6ec-2ce25c0a1ecd,P009,free,genuine,submitted,usable,desktop,2048.0,473,115.5507399531802,269.6894291752741,154.14714588171333,139.0,0,
e1d9f6f3-397b-4a00-be99-104393cdebc2,P009,free,genuine,submitted,usable,desktop,1172.0,256,8.669140637852252,241.05156250018626,232.39374998677522,85.0,0,
19f723a6-8b26-4c55-9950-6178d556b605,P007,fixed,genuine,in_progress,,mobile,,0,0,0,0,0,0,
21a8c10e-5b1a-416a-9369-7b730c1364f3,P007,fixed,genuine,submitted,low_quality,mobile,56.0,12,6.516666670640309,718.9833333343267,713.2999999970198,12.0,0,0.0
1ea337b5-48df-41e9-ac25-56133e072efb,P007,fixed,genuine,submitted,low_quality,mobile,56.0,12,6.308333327372869,594.7333333293597,588.8416666686535,12.0,0,0.0
bd0b3a4f-3351-46dc-b1eb-692ac8b39bc1,P007,fixed,genuine,submitted,low_quality,mobile,56.0,12,6.408333331346512,645.4833333343267,639.7833333363136,12.0,0,0.0
035472b6-cc09-41d1-80cb-1a3cd8eaa27b,P007,fixed,genuine,cancelled,,mobile,,0,0,0,0,0,0,
5a310197-9d02-4e88-a08d-c01e4f0e070f,P007,fixed,genuine,submitted,usable,mobile,802.0,190,7.5573684209271486,135.5773684209899,128.04947368439875,54.0,0,1.0
2b1a948c-fd46-46d4-9f9c-e15c6d78dda9,P007,fixed,genuine,submitted,usable,mobile,635.0,150,6.891999998490015,132.53599999984107,125.69000000158945,44.0,0,1.0
e04accce-f8a9-47ed-8a86-a60a8889c2d5,P007,fixed,genuine,submitted,low_quality,mobile,706.0,167,6.868862274521125,126.83532934131736,120.0047904203038,53.0,0,0.0
75c4e6c3-5633-468f-8fcd-899af803b5ae,P007,fixed,genuine,submitted,low_quality,mobile,1979.0,470,7.850638297009976,184.16829787239115,176.33234042639427,175.0,0,0.0
e1aadc80-8a0f-4ac3-9f3f-5fa6afea431d,P007,fixed,genuine,submitted,low_quality,mobile,2630.0,622,7.768167203837269,170.2003215434467,162.43745980586652,198.0,0,0.0
026440dd-4783-4b3a-a644-e246ab9f10b2,P007,fixed,genuine,in_progress,,mobile,,0,0,0,0,0,0,
7ff9bea7-4e90-4549-bf78-c3a3d8bf4d70,P007,fixed,genuine,submitted,usable,mobile,780.0,186,6.189784947262015,132.6478494623656,126.48817204179302,54.0,0,1.0
76144798-2986-40df-ab42-628d5da852cd,P007,fixed,genuine,submitted,low_quality,mobile,691.0,164,5.9432926839444695,125.95853658529316,120.073170730617,44.0,0,0.0
dfc46ba9-ff07-4977-b26e-9230ce10b3b2,P007,fixed,genuine,submitted,usable,mobile,771.0,183,6.479234972286745,127.84808743162884,121.39344262327653,53.0,0,1.0
a2f03231-76ea-431a-a6c3-f69a63407fdd,P007,fixed,genuine,submitted,usable,mobile,2211.0,525,6.941333334673018,173.61638095231282,166.68114285582587,176.0,0,1.0
21d670c2-ba10-447e-b21f-1541bceaba01,P007,fixed,genuine,cancelled,,mobile,,25,5.0240000009536745,122.34799999952317,117.36399999856948,0,0,
